"","PID","logSalePrice","GrLivArea","LotArea","Neighborhood_Int","Neighborhood","Age","StreetAlley","RemodSinceBuilt","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearPark","IsNearRailroad","BsmtQual","RoofStyle","OverallQual","OverallCond","ExterQual","Exterior1st","Exterior2nd","BsmtExposure","Rate","BldgType","MSZoning","Foundation","TotalBsmtSF","Heating","KitchenQual","Fireplaces","GarageType","GarageQual","GarageCond","GarageFinish","GarageCars","KitchenAbvGr","PavedDrive","EnclosedPorch","SaleCondition","ScreenPorch","HouseStyle","BsmtFullBath","AllBathrooms","FullBath","FireplaceQu","Functional","TotRmsAbvGrd","BedroomAbvGr","HeatingQC","CentralAir","MSZoning_Int"
"1228",916386040,5.23678909940929,1442,9802,22,"Timber",2,1,1,0,1,0,1,0,0,0,4,"Gable",5,5,3,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","PConc",352,"GasA",3,0,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"SLvl",0,2.5,2,0,8,6,3,4,1,6
"1229",533213120,5.23779499327392,1549,2280,21,"Somerst",9,3,0,0,1,0,1,0,0,0,4,"Gable",6,5,3,"MetalSd","MetalSd",1,3.64990909090909,"Twnhs","FV","PConc",744,"GasA",3,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"2Story",1,3.5,2,0,8,6,3,4,1,4
"1230",528290090,5.24551266781415,1414,7750,14,"Gilbert",6,1,0,0,1,0,1,0,0,1,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","PConc",707,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,4,8,6,3,5,1,6
"1231",534252270,5.24551266781415,1978,9900,15,"NWAmes",40,1,0,0,1,0,1,1,0,0,3,"Gable",7,5,3,"MetalSd","MetalSd",1,3.64990909090909,"1Fam","RL","CBlock",832,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,4,8,9,4,4,1,6
"1232",531382090,5.26007138798508,1609,8453,13,"SawyerW",13,1,0,1,1,0,1,0,0,0,4,"Gable",6,5,4,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","PConc",754,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,0,8,6,3,5,1,6
"1233",527162180,5.26245108973043,1633,11184,14,"Gilbert",10,1,0,1,1,0,2,0,0,0,4,"Gable",6,5,3,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","PConc",932,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,0,"Family",0,"2Story",0,2.5,2,3,8,7,3,4,1,6
"1234",535425060,5.26951294421792,1312,11355,11,"NAmes",50,1,43,1,1,0,2,0,0,0,3,"Gable",7,7,3,"HdBoard","HdBoard",1,3.64990909090909,"1Fam","RL","CBlock",1312,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,144,"Normal",0,"1Story",0,1.5,1,4,8,6,3,5,1,6
"1235",527105050,5.27300127206374,1604,8702,14,"Gilbert",11,1,1,1,1,0,1,0,0,0,3,"Gable",6,5,3,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","PConc",926,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,5,1,6
"1236",527183060,5.27531135454181,1337,5950,25,"StoneBr",19,1,0,1,3,1,1,0,0,0,4,"Gable",8,5,4,"HdBoard","HdBoard",4,3.64990909090909,"TwnhsE","RL","PConc",1337,"GasA",4,1,"Attchd",3,3,"RFn",2,1,3,154,"Normal",0,"1Story",1,3,2,3,8,5,2,4,1,6
"1237",528235120,5.28555730900777,1593,7415,14,"Gilbert",4,1,0,1,1,0,1,0,0,0,3,"Gable",6,5,3,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","PConc",839,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",1,3.5,2,3,8,8,3,5,1,6
"1238",534104100,5.31175386105575,1812,7500,21,"Somerst",6,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","FV","PConc",952,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,5,1,4
"1239",907295020,5.31993843998031,1493,13125,18,"CollgCr",11,1,1,0,1,1,1,0,0,0,4,"Gable",6,5,3,"VinylSd","VinylSd",4,3.64990909090909,"1Fam","RL","PConc",1478,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,3,2,3,8,7,3,5,1,6
"1240",907412070,5.32221929473392,1436,8450,18,"CollgCr",4,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",2,3.64990909090909,"1Fam","RL","PConc",1436,"GasA",4,0,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,3,2,0,8,8,3,5,1,6
"1241",906223110,5.35506820634885,1626,9938,13,"SawyerW",14,1,0,0,1,0,1,0,0,0,4,"Gable",7,5,4,"HdBoard","HdBoard",1,3.64990909090909,"1Fam","RL","PConc",1602,"GasA",4,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,3.5,2,3,8,7,3,5,1,6
"1242",528488140,5.36238444583665,1218,7500,21,"Somerst",1,3,1,0,1,0,1,0,0,0,4,"Gable",7,5,4,"CemntBd","CmentBd",1,3.64990909090909,"1Fam","FV","PConc",1218,"GasA",4,0,"Attchd",3,3,"Fin",2,1,3,0,"Partial",0,"1Story",1,3,2,0,8,6,2,5,1,4
"1243",909428170,5.37383114507383,1898,26073,19,"Crawfor",52,1,0,1,1,0,4,0,0,0,3,"Gable",5,5,3,"BrkFace","MetalSd",1,3.64990909090909,"1Fam","RL","PConc",1898,"GasA",3,2,"Attchd",3,3,"Unf",2,1,3,224,"Normal",0,"1Story",0,2.5,2,3,8,7,3,5,1,6
"1244",905401045,5.38291713508753,1363,39104,20,"ClearCr",54,1,51,1,0,2,4,0,0,0,4,"Flat",7,7,3,"Plywood","Plywood",4,3.64990909090909,"1Fam","RL","CBlock",1385,"GasA",3,2,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,2,1,3,5,5,2,5,1,6
"1245",905352070,5.38916608436453,1524,20270,20,"ClearCr",29,1,0,1,1,0,4,0,0,0,4,"Gable",7,6,3,"Plywood","Plywood",4,3.64990909090909,"1Fam","RL","CBlock",1524,"GasA",3,2,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",1,3,2,4,8,7,3,3,1,6
"1246",909425085,5.42061577062576,2161,12392,19,"Crawfor",58,1,50,0,2,0,1,0,0,0,3,"Gable",7,9,3,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","RL","CBlock",832,"GasA",4,2,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1.5Fin",1,3.5,2,3,8,8,3,5,1,6
"1247",528186030,5.43775056282039,1518,12677,26,"NridgHt",5,1,1,1,1,0,1,0,0,0,5,"Hip",8,5,5,"MetalSd","MetalSd",4,3.64990909090909,"TwnhsE","RL","PConc",1518,"GasA",5,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",0,1.5,1,4,8,6,1,5,1,6
"1248",916380060,5.46834733041216,1537,11563,22,"Timber",2,1,1,1,3,0,1,0,0,0,5,"Hip",8,5,4,"VinylSd","VinylSd",4,3.64990909090909,"1Fam","RL","PConc",1518,"GasA",4,0,"Attchd",3,3,"Fin",3,1,3,0,"Normal",0,"1Story",1,3,2,0,8,8,3,5,1,6
"1249",528480060,5.53115946540453,2078,10800,21,"Somerst",1,1,1,0,1,0,1,0,0,0,5,"Gable",8,5,4,"VinylSd","VinylSd",1,3.64990909090909,"1Fam","FV","PConc",1034,"GasA",5,1,"Attchd",3,3,"Fin",3,1,3,0,"Partial",0,"2Story",1,3.5,2,4,8,8,3,5,1,4
"1250",903235100,4.83569057149243,520,6324,3,"BrkSide",81,1,23,1,1,0,1,1,0,1,3,"Gable",4,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RM","BrkTil",520,"GasA",2,0,"Detchd",2,3,"Unf",1,1,3,87,"Normal",0,"1Story",0,1,1,0,8,4,1,2,0,5
"1251",911102180,4.90794852161227,1049,5150,2,"IDOTRR",98,1,90,0,1,0,2,1,0,0,1,"Gable",4,7,3,"Plywood","Plywood",1,3.87285714285714,"1Fam","C (all)","PConc",356,"GasA",3,0,"Detchd",1,2,"Unf",1,1,1,0,"Normal",0,"1.5Fin",0,1,1,0,8,5,2,3,0,1
"1252",903481100,4.91579542760207,1344,10320,2,"IDOTRR",93,2,35,0,1,0,1,0,0,0,3,"Gable",3,3,2,"AsphShn","AsphShn",1,3.87285714285714,"2fmCon","RM","PConc",536,"GasA",3,0,"NoGarage",0,0,"NoGarage",0,2,1,204,"Normal",0,"2Story",0,2,2,0,8,8,3,5,0,5
"1253",908102030,4.92941892571429,796,8777,5,"Edwards",98,1,40,0,1,0,1,1,0,0,2,"Gable",5,7,3,"MetalSd","Wd Sdng",1,3.87285714285714,"1Fam","RL","CBlock",796,"GasA",3,0,"NoGarage",0,0,"NoGarage",0,1,2,164,"Normal",0,"1Story",0,1,1,0,8,4,2,4,1,6
"1254",908225170,4.96331551138611,784,6931,5,"Edwards",53,1,0,0,1,0,1,0,0,0,3,"Hip",4,5,3,"Wd Sdng","Wd Sdng",3,3.87285714285714,"2fmCon","RL","CBlock",784,"GasA",3,0,"NoGarage",0,0,"NoGarage",0,1,3,0,"Normal",0,"1Story",1,2,1,0,8,4,2,3,0,6
"1255",908250090,4.99563519459755,930,9520,5,"Edwards",55,1,0,0,2,1,1,0,0,0,4,"Gable",4,5,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",911,"GasA",3,0,"Attchd",3,3,"RFn",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,5,2,3,1,6
"1256",910206110,4.99782308074573,912,7392,2,"IDOTRR",78,1,65,0,1,0,1,0,0,0,3,"Gable",5,7,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RM","BrkTil",520,"GasA",3,0,"Detchd",3,3,"RFn",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,5,2,3,1,5
"1257",909281030,5.01703333929878,1091,7801,19,"Crawfor",57,1,0,1,1,0,2,1,0,0,3,"Hip",6,5,3,"WdShing","Plywood",1,3.87285714285714,"1Fam","RL","PConc",1091,"GasA",3,1,"Attchd",3,3,"Fin",1,1,3,0,"Normal",221,"1Story",0,1.5,1,3,8,5,2,2,0,6
"1258",903225050,5.03941411917614,784,6130,3,"BrkSide",84,1,26,0,1,0,1,0,0,0,3,"Gable",5,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RM","BrkTil",784,"GasA",4,0,"NoGarage",0,0,"NoGarage",0,1,3,116,"Normal",0,"1.5Unf",1,2,1,0,8,5,2,4,1,5
"1259",902301150,5.05690485133647,1017,9143,4,"OldTown",108,2,103,0,1,0,2,0,0,0,3,"Gable",5,7,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RM","CBlock",346,"GasA",3,0,"Detchd",3,3,"Unf",1,1,1,139,"Normal",0,"1.5Fin",0,1,1,0,8,5,2,5,1,5
"1260",535375160,5.05690485133647,1159,7506,4,"OldTown",83,1,25,0,1,0,2,0,0,0,3,"Gable",5,8,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RL","PConc",747,"GasA",3,0,"Detchd",2,3,"Unf",1,1,1,96,"Normal",0,"1.5Fin",0,1,1,0,8,5,3,3,1,6
"1261",527226020,5.06069784035361,1474,31220,14,"Gilbert",56,1,0,1,2,0,0,1,0,0,3,"Hip",6,2,3,"BrkFace","BrkFace",1,3.87285714285714,"1Fam","RL","CBlock",1632,"GasA",3,2,"Attchd",3,3,"Unf",2,1,3,144,"Normal",0,"1Story",0,1,1,4,6,7,3,3,1,6
"1262",902427150,5.06258198422816,1093,8516,4,"OldTown",50,1,48,0,1,0,1,0,0,0,3,"Gable",4,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RM","CBlock",869,"GasA",3,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,5,2,3,1,5
"1263",535301080,5.06445798922692,882,11556,11,"NAmes",56,1,0,0,1,0,1,0,0,0,3,"Gable",5,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",720,"GasA",4,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",1,2,1,0,8,4,2,5,1,6
"1264",902109120,5.07614507283078,1656,7628,4,"OldTown",68,1,45,0,1,0,1,0,0,0,3,"Gable",4,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RM","BrkTil",801,"GasA",3,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"1.5Fin",0,2,2,0,5,8,2,4,1,5
"1265",527403360,5.0899051114394,864,7560,11,"NAmes",37,1,0,0,1,0,1,0,0,0,4,"Hip",5,5,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",864,"GasA",3,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,2,1,0,8,5,3,3,1,6
"1266",903225140,5.09342168516223,1210,5000,3,"BrkSide",67,1,65,0,1,0,1,1,0,0,3,"Gable",5,7,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RM","CBlock",672,"GasA",4,0,"Detchd",3,3,"Unf",1,1,2,0,"Normal",0,"1.5Fin",0,1,1,0,8,6,3,5,1,5
"1267",907227050,5.10380372095596,864,7180,18,"CollgCr",36,1,0,1,1,0,1,0,0,0,3,"Hip",5,7,3,"HdBoard","HdBoard",3,3.87285714285714,"1Fam","RL","CBlock",864,"GasA",3,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,5,3,3,1,6
"1268",923225200,5.11226976841727,1475,2665,0,"MeadowV",32,1,0,0,1,0,1,0,0,0,4,"Gable",5,7,3,"CemntBd","CmentBd",1,3.87285714285714,"TwnhsE","RM","PConc",550,"GasA",3,1,"Attchd",3,3,"Unf",1,1,3,0,"Normal",0,"2Story",0,2,2,3,8,6,4,3,1,5
"1269",905104180,5.11394335230684,894,9764,8,"Sawyer",41,1,36,1,1,0,0,1,0,0,3,"Gable",5,7,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RL","CBlock",894,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2,1,0,8,5,3,5,1,6
"1270",903425420,5.11394335230684,838,10267,3,"BrkSide",90,1,82,0,1,0,1,0,0,1,3,"Gable",6,7,3,"Stucco","Wd Shng",2,3.87285714285714,"1Fam","RL","BrkTil",816,"GasA",2,0,"Detchd",3,3,"Fin",1,1,1,112,"Normal",0,"1Story",1,2,1,0,8,5,2,5,1,6
"1271",908275130,5.1156105116743,1200,11767,5,"Edwards",62,1,49,0,1,0,1,0,0,0,3,"Gable",5,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",768,"GasA",3,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"1.5Fin",0,1,1,0,8,6,3,5,1,6
"1272",908103280,5.13033376849501,1127,6500,5,"Edwards",32,1,0,0,1,0,1,0,0,0,3,"Hip",6,6,3,"HdBoard","Plywood",1,3.87285714285714,"1Fam","RL","CBlock",1127,"GasA",3,1,"Detchd",3,3,"Unf",2,1,3,138,"Normal",0,"1Story",0,2,1,1,8,6,3,3,1,6
"1273",908275180,5.13033376849501,1470,8172,5,"Edwards",54,1,18,0,1,0,1,0,0,0,3,"Gable",4,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","PConc",941,"GasA",3,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",156,"1.5Fin",0,2,2,0,8,7,4,5,1,6
"1274",535152200,5.13513265137678,1176,8856,11,"NAmes",51,1,0,0,1,0,1,0,0,0,3,"Gable",5,4,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RL","CBlock",1176,"GasA",3,2,"Attchd",3,3,"RFn",1,1,3,0,"Normal",95,"1Story",1,2,1,4,8,6,3,3,1,6
"1275",535477090,5.13630826725581,1117,7590,11,"NAmes",45,1,0,0,1,0,1,0,1,0,3,"Gable",5,5,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RL","CBlock",1117,"GasA",3,0,"Attchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",0,1,1,0,8,6,3,5,1,6
"1276",535302130,5.13830269816628,1152,9373,11,"NAmes",55,1,0,1,1,0,2,0,0,0,3,"Gable",5,6,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",1152,"GasA",3,0,"Detchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",0,1.5,1,0,8,6,3,3,1,6
"1277",535178060,5.14301480025409,1196,9000,11,"NAmes",52,1,0,0,1,0,1,0,0,0,4,"Gable",6,5,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RL","CBlock",1196,"GasA",3,1,"Attchd",3,3,"RFn",1,1,3,0,"Normal",0,"1Story",1,2,1,4,8,6,2,4,1,6
"1278",907425015,5.14921911265538,848,4426,18,"CollgCr",4,1,0,0,1,0,1,0,0,0,4,"Gable",6,5,4,"VinylSd","VinylSd",4,3.87285714285714,"TwnhsE","RM","PConc",848,"GasA",4,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2,1,3,8,3,1,5,1,5
"1279",532378200,5.15228834438306,912,6768,8,"Sawyer",47,1,35,1,1,0,1,1,0,0,3,"Hip",6,8,3,"HdBoard","HdBoard",2,3.87285714285714,"1Fam","RL","CBlock",912,"GasA",4,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"1Story",1,2.5,1,0,8,5,3,4,1,6
"1280",527453160,5.15533603746506,1456,2308,9,"NPkVill",33,1,0,0,1,0,0,0,0,0,4,"Gable",6,6,3,"Plywood","Brk Cmn",1,3.87285714285714,"TwnhsE","RL","CBlock",855,"GasA",3,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,0,8,7,4,4,1,6
"1281",905201020,5.16106838547117,960,9239,8,"Sawyer",45,1,40,0,1,0,1,1,0,0,3,"Gable",5,8,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RL","CBlock",960,"GasA",4,0,"Attchd",3,3,"Fin",1,1,3,0,"Normal",0,"1Story",1,2,1,0,8,6,3,5,1,6
"1282",902201140,5.16731733474818,1122,12000,4,"OldTown",60,1,57,0,1,0,1,0,0,0,3,"Gable",5,7,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RM","CBlock",924,"GasA",4,0,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",1,2,1,0,8,6,2,5,1,5
"1283",907425010,5.17405980772503,848,4426,18,"CollgCr",4,1,0,0,1,0,1,0,0,0,4,"Gable",6,5,4,"VinylSd","VinylSd",3,3.87285714285714,"TwnhsE","RM","PConc",848,"GasA",4,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2,1,3,8,3,1,5,1,5
"1284",905107280,5.1846914308176,1034,7703,8,"Sawyer",30,1,0,1,1,0,4,0,0,0,4,"Gable",6,8,3,"HdBoard","HdBoard",4,3.87285714285714,"1Fam","RL","CBlock",450,"GasA",3,1,"Basment",3,3,"Fin",2,1,3,0,"Normal",0,"SFoyer",0,1.5,1,1,8,6,3,5,1,6
"1285",902128150,5.19033169817029,1436,10800,4,"OldTown",68,2,10,0,1,0,1,0,0,0,3,"Gable",6,6,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"2fmCon","RM","CBlock",884,"GasA",3,2,"Detchd",3,3,"Unf",2,2,3,126,"Normal",0,"1.5Fin",0,2,2,4,8,8,3,3,1,5
"1286",535426260,5.19589965240923,1253,10920,11,"NAmes",48,1,0,1,1,0,2,0,0,0,3,"Hip",6,5,3,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",1253,"GasA",3,1,"Attchd",3,3,"RFn",1,1,3,176,"Normal",0,"1Story",1,2.5,1,2,8,5,2,3,1,6
"1287",903228040,5.19589965240923,1497,6000,3,"BrkSide",71,1,63,0,1,0,1,0,0,0,3,"Gable",6,7,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RM","BrkTil",825,"GasA",3,0,"Detchd",3,3,"Unf",1,1,3,0,"Normal",0,"1.5Fin",0,2,2,0,8,5,3,5,1,5
"1288",907202010,5.19865708695442,1174,12250,18,"CollgCr",30,1,0,1,1,0,1,0,0,0,4,"Gable",5,6,3,"HdBoard","HdBoard",2,3.87285714285714,"1Fam","RL","CBlock",864,"GasA",3,0,"Attchd",3,3,"Unf",2,1,3,280,"Normal",0,"1Story",1,2,1,0,8,5,3,5,1,6
"1289",535453020,5.20139712432045,1256,8000,11,"NAmes",49,1,0,0,1,0,1,0,0,0,3,"Gable",5,6,3,"BrkFace","Wd Sdng",1,3.87285714285714,"1Fam","RL","PConc",1256,"GasA",4,0,"Attchd",3,3,"RFn",1,1,3,0,"Normal",0,"1Story",1,2.5,1,0,8,6,3,4,1,6
"1290",533212050,5.21748394421391,1200,3180,21,"Somerst",3,3,0,0,1,0,1,0,0,0,4,"Gable",6,5,4,"MetalSd","MetalSd",1,3.87285714285714,"TwnhsE","FV","PConc",600,"GasA",4,0,"Detchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",1,3.5,2,0,8,5,2,5,1,4
"1291",535176100,5.22219604630172,1570,13200,11,"NAmes",50,1,0,1,1,0,1,1,0,0,3,"Gable",6,6,3,"Wd Sdng","Wd Sdng",1,3.87285714285714,"1Fam","RL","CBlock",1395,"GasA",3,1,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"1Story",1,2,1,3,8,5,3,5,1,6
"1292",916386080,5.22401481137286,1394,9735,22,"Timber",2,1,1,0,1,0,1,0,0,0,4,"Gable",5,5,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RL","PConc",384,"GasA",4,0,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"SLvl",0,2.5,2,0,8,7,3,4,1,6
"1293",534250335,5.23044892137827,1670,13355,15,"NWAmes",37,1,0,1,1,0,1,0,0,0,4,"Gable",7,6,3,"HdBoard","HdBoard",1,3.87285714285714,"1Fam","RL","CBlock",825,"GasA",3,0,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,1.5,1,0,8,7,4,3,1,6
"1294",534126090,5.2405492482826,1682,10400,15,"NWAmes",38,1,0,0,1,0,1,0,0,0,3,"Hip",7,6,3,"Plywood","Plywood",1,3.87285714285714,"1Fam","RL","PConc",1304,"GasA",3,1,"Attchd",3,3,"Unf",2,1,3,0,"Normal",0,"1Story",0,2,2,4,8,7,3,4,1,6
"1295",534401130,5.24278980947868,1165,9020,11,"NAmes",42,1,0,0,1,0,1,0,0,0,3,"Gable",6,7,3,"HdBoard","HdBoard",4,3.87285714285714,"1Fam","RL","CBlock",1127,"GasA",3,0,"Attchd",4,4,"RFn",2,1,3,0,"Normal",0,"SLvl",1,2.5,1,0,8,6,3,3,1,6
"1296",531450030,5.24303804868629,1737,8285,13,"SawyerW",16,1,0,0,1,0,2,0,0,0,4,"Gable",7,5,4,"HdBoard","HdBoard",1,3.87285714285714,"1Fam","RL","PConc",836,"GasA",4,0,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,3,2,0,8,7,3,4,1,6
"1297",526351030,5.24674470972384,1414,11029,11,"NAmes",50,1,44,1,1,0,2,0,0,0,4,"Hip",6,8,5,"MetalSd","MetalSd",1,3.87285714285714,"1Fam","RL","CBlock",1184,"GasA",3,1,"Attchd",3,3,"Unf",2,1,3,0,"Normal",190,"1Story",1,2,1,3,7,6,3,5,1,6
"1298",905402090,5.24797326636181,1357,11512,5,"Edwards",49,1,47,1,1,0,2,0,0,0,3,"Gable",6,7,3,"Plywood","Plywood",3,3.87285714285714,"1Fam","RL","CBlock",1019,"GasA",5,1,"Basment",3,3,"RFn",1,1,3,0,"Normal",163,"SLvl",1,2,1,4,8,5,2,4,1,6
"1299",534127210,5.26245108973043,1427,11104,15,"NWAmes",39,1,0,1,1,0,1,0,0,0,3,"Gable",6,6,3,"MetalSd","MetalSd",3,3.87285714285714,"1Fam","RL","CBlock",1427,"GasA",3,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",216,"SLvl",0,2.5,2,0,8,7,4,4,1,6
"1300",528294060,5.2692793897719,1651,8390,14,"Gilbert",9,1,0,1,1,0,1,0,0,0,4,"Gable",7,5,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RL","PConc",831,"GasA",3,1,"BuiltIn",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,3,8,7,3,5,1,6
"1301",528280130,5.27067883614471,1792,10261,14,"Gilbert",8,1,0,1,1,0,1,0,0,0,4,"Gable",6,5,3,"VinylSd","VinylSd",1,3.87285714285714,"1Fam","RL","PConc",936,"GasA",3,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",1,3.5,2,3,8,8,3,5,1,6
"1302",909250040,5.27646180417324,2601,9842,6,"SWISU",87,1,77,0,1,0,1,1,0,0,3,"Gable",5,6,3,"MetalSd","Wd Sdng",1,3.87285714285714,"1Fam","RL","BrkTil",612,"GasA",3,0,"BuiltIn",3,3,"RFn",2,1,3,301,"Normal",0,"2Story",0,3.5,3,0,8,8,4,5,1,6
"1303",528228445,5.28103336724773,1504,3182,17,"Blmngtn",3,1,1,0,1,0,1,0,0,0,4,"Gable",7,5,4,"VinylSd","VinylSd",1,3.87285714285714,"TwnhsE","RL","PConc",1346,"GasA",4,1,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"1Story",0,2,2,4,8,7,2,5,1,6
"1304",527106140,5.29114676173189,1604,9535,14,"Gilbert",10,1,0,1,1,0,1,0,0,0,4,"Gable",6,5,3,"VinylSd","VinylSd",4,3.87285714285714,"1Fam","RL","PConc",926,"GasA",3,0,"Attchd",3,3,"Fin",2,1,3,0,"Normal",0,"2Story",0,2.5,2,0,8,7,3,5,1,6
"1305",906476030,5.30102999566398,1688,12798,20,"ClearCr",11,1,0,1,3,1,1,1,0,0,4,"Gable",6,5,3,"VinylSd","VinylSd",4,3.87285714285714,"1Fam","RL","PConc",616,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,185,"Normal",0,"2Story",1,3.5,2,0,8,8,4,4,1,6
"1306",535103050,5.30492116190089,1820,13700,11,"NAmes",43,1,23,1,1,0,1,0,0,0,3,"Gable",7,6,3,"VinylSd","VinylSd",4,3.87285714285714,"1Fam","RL","CBlock",864,"GasA",4,2,"Attchd",3,3,"Unf",2,1,3,0,"Normal",273,"2Story",0,2,1,4,8,8,4,3,1,6
"1307",528480160,5.31376179629244,1665,8125,21,"Somerst",1,1,0,0,1,0,1,0,0,0,4,"Gable",7,6,4,"CemntBd","CmentBd",1,3.87285714285714,"1Fam","FV","PConc",813,"GasA",4,0,"Attchd",3,3,"RFn",2,1,3,0,"Normal",0,"2Story",0,2.5,2,0,8,7,3,5,1,4
