,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,DateSold,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice,latitude,longitude,district
1210,528112040,1736,360000,Dwelling_20,RL,95.0,11578,2,0,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,5,3,PConc,5,3,1,1,0.0,1,0.0,1736.0,1736.0,GasA,5,Y,SBrkr,1736,0,0,0.0,0.0,2,0,3,1,5,7,8,1,4,Attchd,2008.0,RFn,3.0,834.0,3,3,3,319,90,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,2009-07-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,1,False,12.793859310432293,42.062104691787646,-93.65418127954496,
1211,528142040,2224,350000,Dwelling_60,RL,74.0,8834,2,0,4,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,4,3,PConc,5,3,1,6,1170.0,1,0.0,292.0,1462.0,GasA,5,Y,SBrkr,1462,762,0,1.0,0.0,2,1,4,1,5,10,8,1,4,Attchd,2004.0,Fin,3.0,738.0,3,3,3,184,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,4,True,12.765688433465597,42.06044317589348,-93.6539598452122,
1212,902106060,2372,107500,Dwelling_70,RM,60.0,6600,2,0,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3,3,1,1,0.0,1,0.0,994.0,994.0,GasA,3,N,SBrkr,1378,994,0,0.0,0.0,2,0,4,2,3,11,6,0,0,Attchd,1985.0,RFn,1.0,432.0,3,3,3,0,287,0,0,0,0,0,NoFence,NoMisc,0,December,Yr_2009,WD ,Normal,2009-12-01,False,False,False,2.0,Traditional,0.0,2.0,2.0,44,True,11.585246126549855,42.03142297959184,-93.61852646938776,Meeker
1213,527375100,1621,213000,Dwelling_20,RL,74.0,9373,2,0,3,Lvl,4,CulDSac,3,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,161.0,3,3,CBlock,4,3,3,5,1333.0,2,168.0,120.0,1621.0,GasA,3,Y,SBrkr,1621,0,0,1.0,0.0,2,0,3,1,3,7,8,2,2,Attchd,1975.0,RFn,2.0,478.0,3,3,3,0,0,0,0,490,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,True,1.0,Traditional,1.0,2.0,3.0,34,False,12.269047444691562,42.05262561046639,-93.63272112714208,Fellows
1214,527105070,1608,189500,Dwelling_60,RL,88.0,10179,2,0,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,847.0,1,0.0,98.0,945.0,GasA,5,Y,SBrkr,945,663,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1997.0,Fin,2.0,470.0,3,3,3,252,30,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,2009-07-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,12,False,12.152144303504617,42.05994583673469,-93.63922063265306,
1215,909277090,1273,155000,Dwelling_20,RL,80.0,14680,2,1,3,HLS,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,793.0,1,0.0,480.0,1273.0,GasA,5,Y,SBrkr,1273,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1960.0,Unf,1.0,307.0,3,3,3,483,0,0,0,115,0,0,MnPrv,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,49,False,11.951180395901384,42.01765605108048,-93.63967902197976,
1216,527110130,1384,161500,Dwelling_80,RL,56.0,8872,2,0,3,HLS,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,SBrkr,754,630,0,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,1997.0,Fin,2.0,390.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,WD ,Normal,2007-03-01,False,False,False,2.0,Split,0.0,2.5,2.5,10,False,11.992260421644849,42.0607983,-93.6364315,
1217,527375210,1193,158000,Dwelling_20,RL,85.0,11050,2,0,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,636.0,1,0.0,540.0,1176.0,GasA,2,Y,SBrkr,1193,0,0,0.0,0.0,2,0,3,1,3,5,8,1,3,Attchd,1975.0,Unf,2.0,506.0,3,3,3,40,0,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2009,WD ,Normal,2009-08-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,34,False,11.970350312009103,42.052365,-93.630417,Fellows
1218,533215030,1310,285000,Dwelling_120,FV,74.0,4538,2,0,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,1004.0,1,0.0,306.0,1310.0,GasA,5,Y,SBrkr,1310,0,0,1.0,0.0,1,1,1,1,4,5,8,1,3,Attchd,2001.0,RFn,2.0,545.0,3,3,3,277,45,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,2008-07-01,True,False,False,1.0,Traditional,1.0,1.5,2.5,7,False,12.560244459250788,42.04654109010214,-93.64691249724484,Fellows
1219,906378100,1694,245350,Dwelling_20,RL,64.0,10475,2,0,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1694.0,1694.0,GasA,5,Y,SBrkr,1694,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2008.0,RFn,3.0,776.0,3,3,3,160,33,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2010,WD ,Normal,2010-02-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,2,False,12.41044104151805,42.02622400986277,-93.68938646605434,Sawyer
1220,527325090,1930,192000,Dwelling_60,RL,61.0,11339,2,0,3,Lvl,4,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,3,3,CBlock,4,3,1,5,758.0,1,0.0,22.0,780.0,GasA,3,Y,SBrkr,1085,845,0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1979.0,Fin,2.0,481.0,3,3,3,192,72,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,WD ,Normal,2007-03-01,False,False,True,2.0,Traditional,1.0,2.5,3.5,28,False,12.165250651009918,42.05497791050766,-93.63460714015186,Fellows
1221,526301100,1656,215000,Dwelling_20,RL,141.0,31770,2,0,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,3,3,CBlock,3,4,4,4,639.0,1,0.0,441.0,1080.0,GasA,2,Y,SBrkr,1656,0,0,1.0,0.0,1,0,3,1,3,7,8,2,4,Attchd,1960.0,Fin,2.0,528.0,3,3,2,210,62,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,50,False,12.2783933071098,42.053808,-93.618344,Meeker
1222,535178060,1196,139000,Dwelling_20,RL,72.0,9000,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,3,3,CBlock,4,3,1,2,616.0,1,0.0,580.0,1196.0,GasA,4,Y,FuseA,1196,0,0,1.0,0.0,1,0,2,1,3,6,8,1,4,Attchd,1956.0,RFn,1.0,297.0,3,3,3,0,44,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,2008-05-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,52,False,11.842229212112828,42.04226981632653,-93.61488920408163,Meeker
1223,903430090,1635,117000,Dwelling_50,RM,59.0,5310,2,0,4,Lvl,4,Corner,3,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,1,1,0.0,1,0.0,485.0,485.0,GasA,4,Y,SBrkr,1001,634,0,0.0,0.0,1,0,2,1,4,5,8,0,0,Attchd,1950.0,Unf,1.0,255.0,2,3,3,394,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,2006-06-01,False,False,False,1.5,Traditional,0.0,1.0,1.0,3,True,11.669929213779893,42.0268939484598,-93.62172628670233,Meeker
1224,534402140,1154,154000,Dwelling_20,RL,74.0,11000,2,0,3,Lvl,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,3,3,CBlock,3,3,2,4,740.0,3,230.0,184.0,1154.0,GasA,5,Y,SBrkr,1154,0,0,0.0,0.0,1,1,3,1,3,6,8,1,1,Attchd,1966.0,RFn,2.0,480.0,3,3,3,0,58,0,0,0,0,0,MnPrv,NoMisc,0,November,Yr_2009,WD ,Normal,2009-11-01,False,False,False,1.0,Traditional,0.0,1.5,1.5,43,False,11.944707881395766,42.04001564,-93.6277972,Fellows
1225,908225240,948,111000,Dwelling_20,RL,75.0,10215,2,0,4,Bnk,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,1,5,492.0,1,0.0,372.0,864.0,GasA,5,Y,SBrkr,948,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1954.0,Unf,1.0,248.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2007,WD ,Normal,2007-02-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,53,False,11.61728548029447,42.02071514285714,-93.6635408367347,Edwards
1226,534451110,1203,110000,Dwelling_50,RL,74.0,7015,2,0,3,Bnk,4,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,3,3,CBlock,3,3,1,2,185.0,1,0.0,524.0,709.0,GasA,3,Y,SBrkr,979,224,0,1.0,0.0,1,0,3,1,4,5,8,1,3,Detchd,1950.0,Unf,1.0,352.0,3,3,3,0,0,248,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,2009-07-01,False,False,False,1.5,Traditional,1.0,1.0,2.0,59,False,11.608235644774552,42.03538012499647,-93.6289489991702,Fellows
1227,914467040,1916,254900,Dwelling_60,RL,85.0,11050,2,0,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,615.0,1,0.0,434.0,1049.0,GasA,5,Y,SBrkr,1036,880,0,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1998.0,Unf,3.0,741.0,3,3,3,0,70,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,11,True,12.448626590364206,41.99707230816514,-93.60475783903652,Mitchell
1228,527451110,1365,125000,Dwelling_160,RM,24.0,2368,2,0,4,Lvl,4,Inside,3,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,3,3,CBlock,3,3,1,2,765.0,1,0.0,0.0,765.0,GasA,3,Y,SBrkr,765,600,0,0.0,0.0,1,1,3,1,3,7,7,0,0,Attchd,1970.0,Unf,2.0,440.0,3,3,3,0,36,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2009,WD ,Normal,2009-05-01,True,False,False,2.0,Traditional,0.0,1.5,1.5,39,False,11.73606901628444,42.05238114963003,-93.62769490365976,Meeker
1229,907262020,1729,200000,Dwelling_60,RL,65.0,8158,2,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,4,3,PConc,4,3,1,1,0.0,1,0.0,860.0,860.0,GasA,5,Y,SBrkr,860,869,0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2002.0,Fin,2.0,542.0,3,3,3,386,63,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,2007-08-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,5,False,12.206072645530172,42.01620118367347,-93.68682538775508,Edwards
1230,527376110,1664,162900,Dwelling_60,RL,78.0,10140,2,0,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,194.0,1,0.0,638.0,832.0,GasA,3,Y,SBrkr,832,832,0,0.0,0.0,2,1,4,1,3,8,8,1,3,Attchd,1976.0,RFn,2.0,528.0,3,3,3,0,28,0,0,259,0,0,GdWo,NoMisc,0,March,Yr_2006,WD ,Normal,2006-03-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,30,False,12.000891794590137,42.05251744317545,-93.6321309749112,Fellows
1231,904301375,904,61000,Dwelling_30,RL,74.0,10020,2,0,3,Low,4,Inside,0,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,4,4,350.0,1,0.0,333.0,683.0,GasA,4,N,FuseA,904,0,0,1.0,0.0,0,1,1,1,2,4,4,0,0,NoGarage,1922.0,NoGarage,0.0,0.0,0,0,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,March,Yr_2009,WD ,Normal,2009-03-01,False,False,False,1.0,Traditional,1.0,0.5,1.5,59,True,11.018629143155449,42.02747756354625,-93.66031389994257,Edwards
1232,905352070,1524,245000,Dwelling_20,RL,82.0,20270,2,0,3,Lvl,4,CulDSac,3,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,6,599.0,1,0.0,925.0,1524.0,GasA,3,Y,SBrkr,1524,0,0,1.0,0.0,2,0,3,1,3,7,8,2,4,Attchd,1979.0,Fin,2.0,478.0,3,3,3,140,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2008,WD ,Normal,2008-04-01,False,False,False,1.0,Traditional,1.0,2.0,3.0,29,False,12.409013489526865,,,
1233,527145090,1280,180000,Dwelling_120,RL,39.0,5070,2,0,3,HLS,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1280.0,1280.0,GasA,5,Y,SBrkr,1280,0,0,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,1992.0,RFn,2.0,506.0,3,3,3,0,82,0,0,144,0,0,NoFence,NoMisc,0,August,Yr_2008,WD ,Normal,2008-08-01,True,False,False,1.0,Traditional,0.0,2.0,2.0,16,False,12.100712129872347,42.06046593912505,-93.63403035217894,
1234,902427180,1382,110000,Dwelling_80,RM,76.0,11800,2,0,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,SLvl,4,7,1949,2002,Gable,CompShg,Stucco,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,SBrkr,1382,0,0,0.0,0.0,2,0,1,1,3,6,5,1,3,Attchd,1957.0,RFn,1.0,384.0,3,3,3,0,40,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,2007-05-01,False,False,False,2.0,Split,0.0,2.0,2.0,5,True,11.608235644774552,42.02711537871572,-93.60489958791166,Meeker
1235,903476030,1812,140000,Dwelling_190,RM,76.0,7630,2,0,4,Lvl,4,Inside,3,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,3,1,1,0.0,1,0.0,360.0,360.0,GasA,4,Y,SBrkr,1032,780,0,0.0,0.0,2,0,4,2,4,8,8,1,1,Detchd,1999.0,Unf,2.0,672.0,3,3,1,344,0,40,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,False,False,2.0,Duplex,0.0,2.0,2.0,14,True,11.849397701591442,42.02673410204082,-93.62065289795918,Mitchell
1236,534400030,1128,155000,Dwelling_20,RL,80.0,8700,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3,4,CBlock,3,3,2,5,776.0,1,0.0,344.0,1120.0,GasA,4,Y,SBrkr,1128,0,0,1.0,0.0,2,0,3,1,3,6,8,0,0,Attchd,1963.0,RFn,2.0,525.0,3,3,3,192,20,123,0,0,0,0,MnPrv,NoMisc,0,December,Yr_2008,WD ,Normal,2008-12-01,False,False,False,1.0,Traditional,1.0,2.0,3.0,45,False,11.951180395901384,42.041346894343455,-93.62930602362958,Fellows
1237,533213120,1549,172900,Dwelling_160,FV,24.0,2280,2,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,3,3,PConc,4,3,1,6,550.0,1,0.0,194.0,744.0,GasA,4,Y,SBrkr,757,792,0,1.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1999.0,Unf,2.0,440.0,3,3,3,0,32,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2008,WD ,Normal,2008-04-01,True,False,False,2.0,Traditional,1.0,2.5,3.5,9,False,12.060468671671382,42.04711701639097,-93.6459628728382,Fellows
1238,528290010,1490,184000,Dwelling_60,RL,60.0,15384,2,0,3,Lvl,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,724.0,1,0.0,64.0,788.0,GasA,5,Y,SBrkr,788,702,0,1.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2004.0,Fin,2.0,388.0,3,3,3,100,75,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2008,WD ,Normal,2008-02-01,False,True,False,2.0,Traditional,1.0,2.5,3.5,3,True,12.122691036591123,42.059638029665024,-93.6439843336821,
1239,907420060,1491,168675,Dwelling_60,RL,64.0,8333,2,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,4,Y,SBrkr,738,753,0,0.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2006.0,RFn,2.0,484.0,3,3,3,100,30,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,2007-05-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,1,False,12.035729065495627,42.013948,-93.683977,Edwards
1240,907260010,2290,255900,Dwelling_60,RL,66.0,11250,2,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1128.0,1128.0,GasA,5,Y,SBrkr,1149,1141,0,0.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,2002.0,Unf,2.0,779.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,2008-05-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,6,False,12.452542022147881,42.016966836734696,-93.68680783673469,Edwards
1241,906201200,2730,301000,Dwelling_60,RL,86.0,10380,2,0,3,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,4,3,CBlock,3,3,4,2,28.0,5,1474.0,0.0,1502.0,GasA,5,Y,SBrkr,1553,1177,0,1.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1987.0,Fin,2.0,576.0,3,3,3,201,96,0,0,0,0,0,MnPrv,NoMisc,0,August,Yr_2007,WD ,Normal,2007-08-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,20,True,12.614865543731014,42.03140367155928,-93.68448476877506,Sawyer
1242,906382020,1546,217000,Dwelling_20,RL,75.0,11750,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,4,3,2,6,20.0,1,0.0,1526.0,1546.0,GasA,5,Y,SBrkr,1546,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2005.0,RFn,3.0,796.0,3,3,3,144,42,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,1,True,12.287652632522596,42.0254978104783,-93.68888870094035,Sawyer
1243,532376160,894,138500,Dwelling_20,RL,65.0,8450,2,0,4,Lvl,4,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,6,553.0,4,117.0,224.0,894.0,GasA,5,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,3,5,8,1,4,Detchd,1973.0,Unf,1.0,336.0,3,3,3,416,144,0,0,0,0,0,MnPrv,NoMisc,0,April,Yr_2010,WD ,Normal,2010-04-01,False,True,False,1.0,Traditional,1.0,1.0,2.0,1,True,11.83862560460953,42.03570724489796,-93.6711171020408,Sawyer
1244,910202070,1344,147000,Dwelling_70,RM,59.0,10690,2,0,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,2,1,3,456.0,1,0.0,216.0,672.0,GasA,4,Y,FuseA,672,672,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1964.0,Unf,1.0,468.0,3,2,3,0,128,218,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,2009-07-01,False,False,False,2.0,Traditional,0.0,1.0,1.0,12,True,11.898187865760873,42.02262815877891,-93.6253253977232,Mitchell
1245,528150120,2468,354000,Dwelling_60,RL,99.0,12099,2,0,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,5,3,3,6,970.0,1,0.0,166.0,1136.0,GasA,5,Y,SBrkr,1136,1332,0,1.0,0.0,2,1,4,1,4,10,8,1,4,BuiltIn,2004.0,Fin,3.0,872.0,3,3,3,184,154,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,3,False,12.777052192115912,42.05952818243162,-93.6565540994674,
1246,902101050,1668,135000,Dwelling_50,RM,60.0,9600,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,3,3,CBlock,3,3,1,3,276.0,1,0.0,936.0,1212.0,GasA,4,Y,FuseA,1226,442,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1948.0,Unf,1.0,240.0,3,3,3,0,0,140,0,0,0,0,NoFence,NoMisc,0,May,Yr_2006,WD ,Normal,2006-05-01,False,False,False,1.5,Traditional,1.0,1.0,2.0,56,True,11.813030057420566,42.03348324489796,-93.61720153061223,Meeker
1247,909250070,1479,160000,Dwelling_70,RL,43.0,7000,2,0,4,Lvl,4,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,424.0,1,0.0,200.0,624.0,GasA,5,Y,SBrkr,743,736,0,1.0,0.0,1,0,3,1,4,6,8,2,4,Detchd,1926.0,Unf,1.0,312.0,3,3,3,530,0,56,0,0,0,0,MnPrv,NoMisc,0,May,Yr_2006,WD ,Normal,2006-05-01,False,False,False,2.0,Traditional,1.0,1.0,2.0,9,True,11.982929094215963,42.01908487755102,-93.64681975510204,Edwards
1248,535476240,1045,127000,Dwelling_20,RL,80.0,7936,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,826.0,1,0.0,219.0,1045.0,GasA,3,Y,SBrkr,1045,0,0,1.0,0.0,1,0,3,1,3,6,8,1,2,Attchd,1963.0,RFn,1.0,264.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,2009-04-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,46,False,11.751942365440728,42.0354846932177,-93.60388829835333,Meeker
